# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit K
date,LST-AMSR2-DESC_V1.0_1000
2017-12-07,268.4549
2017-12-08,271.3414
2017-12-09,270.6936
2017-12-10,272.9115
2017-12-11,276.6375
2017-12-12,271.0483
2017-12-13,275.0084
2017-12-14,273.1073
2017-12-15,272.0950
2017-12-16,274.3858
2017-12-17,270.3037
2017-12-18,273.4123
2017-12-19,271.6895
2017-12-20,270.0968
2017-12-21,269.9380
2017-12-22,269.9029
2017-12-23,269.5671
2017-12-24,268.3258
2017-12-25,266.5177
2017-12-26,265.2295
2017-12-27,264.8564
2017-12-28,266.7155
2017-12-29,266.3930
2017-12-30,265.3487
2017-12-31,264.6287
2018-01-01,264.6301
2018-01-02,265.2270
2018-01-03,267.7939
2018-01-04,267.9933
2018-01-05,267.6919
2018-01-06,268.3197
2018-01-07,271.6609
2018-01-08,269.7673
2018-01-09,270.8052
2018-01-10,271.9245
2018-01-11,266.2168
2018-01-12,264.5552
2018-01-13,263.6451
2018-01-14,265.7531
2018-01-15,264.6012
2018-01-16,263.5738
2018-01-17,265.2906
2018-01-18,269.4443
2018-01-19,274.7973
2018-01-20,270.6122
2018-01-21,270.5265
2018-01-22,268.1397
2018-01-23,268.0297
2018-01-24,266.9220
2018-01-25,266.7307
2018-01-26,270.0408
2018-01-27,267.0893
2018-01-28,264.5810
2018-01-29,264.1089
2018-01-30,266.3125
2018-01-31,268.6427
2018-02-01,263.6228
2018-02-02,264.1155
2018-02-03,267.3498
2018-02-04,265.0828
2018-02-05,264.9815
2018-02-06,263.9251
2018-02-07,263.9462
2018-02-08,264.5279
2018-02-09,265.5784
2018-02-10,265.2225
2018-02-11,265.6750
2018-02-12,265.3434
2018-02-13,265.7553
2018-02-14,268.0688
2018-02-15,270.4810
2018-02-16,263.2178
2018-02-17,266.8755
2018-02-18,266.8862
2018-02-19,264.4978
2018-02-20,265.9102
2018-02-21,265.0484
2018-02-22,265.0203
2018-02-23,267.9028
2018-02-24,266.7234
2018-02-25,267.6463
2018-02-26,267.0776
2018-02-27,269.3170
2018-02-28,267.9962
2018-03-01,267.9899
2018-03-02,267.9527
2018-03-03,269.8929
2018-03-04,276.8283
2018-03-05,275.1926
2018-03-06,272.4848
2018-03-07,270.5346
2018-03-08,269.4837
2018-03-09,268.9845
2018-03-10,271.2647
2018-03-11,270.0322
2018-03-12,269.5795
2018-03-13,269.0952
2018-03-14,268.4123
2018-03-15,268.7840
2018-03-16,268.7131
2018-03-17,271.7822
2018-03-18,271.1147
2018-03-19,272.9963
2018-03-20,271.1064
2018-03-21,270.0488
2018-03-22,271.4067
2018-03-23,271.9640
2018-03-24,275.6224
2018-03-25,274.8838
2018-03-26,273.2232
2018-03-27,271.5791
2018-03-28,274.6379
2018-03-29,270.2737
2018-03-30,269.7635
2018-03-31,268.8136
2018-04-01,266.6242
2018-04-02,269.8726
2018-04-03,267.8971
2018-04-04,266.2773
2018-04-05,268.9466
2018-04-06,265.7657
2018-04-07,266.2920
2018-04-08,269.1868
2018-04-09,268.5772
2018-04-10,268.9716
2018-04-11,272.0924
2018-04-12,274.3997
2018-04-13,271.1835
2018-04-14,269.1608
2018-04-15,268.7052
2018-04-16,269.9623
2018-04-17,271.3055
2018-04-18,271.9172
2018-04-19,271.7495
2018-04-20,271.4827
2018-04-21,274.3489
2018-04-22,275.1422
2018-04-23,275.2121
2018-04-24,272.8128
2018-04-25,274.4503
2018-04-26,275.3558
2018-04-27,277.6227
2018-04-28,274.7448
2018-04-29,279.6042
2018-04-30,282.8393
2018-05-01,276.4621
2018-05-02,276.0352
2018-05-03,275.9805
2018-05-04,278.6748
2018-05-05,281.6193
2018-05-06,280.1632
2018-05-07,282.9309
2018-05-08,283.6479
2018-05-09,282.7297
2018-05-10,276.1421
2018-05-11,278.2812
2018-05-12,279.8340
2018-05-13,282.5863
2018-05-14,284.1491
2018-05-15,280.3233
2018-05-16,286.6305
2018-05-17,285.6344
2018-05-18,282.0571
2018-05-19,275.2862
2018-05-20,276.7879
2018-05-21,279.6379
2018-05-22,286.0224
2018-05-23,289.0814
2018-05-24,289.2618
2018-05-25,289.7070
2018-05-26,288.9082
2018-05-27,291.8392
2018-05-28,290.3564
2018-05-29,290.8110
2018-05-30,289.8261
2018-05-31,287.4081
2018-06-01,288.0266
2018-06-02,282.6930
2018-06-03,281.3166
2018-06-04,285.0260
2018-06-05,288.4598
2018-06-06,285.6068
2018-06-07,286.9361
2018-06-08,289.3785
2018-06-09,291.0036
2018-06-10,295.0216
2018-06-11,284.4791
2018-06-12,280.7489
2018-06-13,281.3104
2018-06-14,289.2967
2018-06-15,288.8113
2018-06-16,286.9059
2018-06-17,285.2443
2018-06-18,281.7901
2018-06-19,286.4186
2018-06-20,286.1735
2018-06-21,287.7567
2018-06-22,288.6314
2018-06-23,288.3284
2018-06-24,287.5044
2018-06-25,286.9512
2018-06-26,289.6224
2018-06-27,287.9665
2018-06-28,288.4202
2018-06-29,286.5759
2018-06-30,288.1306
2018-07-01,284.2540
2018-07-02,283.5264
2018-07-03,288.3483
2018-07-04,286.5410
2018-07-05,283.6740
2018-07-06,289.4313
2018-07-07,296.1188
2018-07-08,291.2755
2018-07-09,288.4793
2018-07-10,292.3066
2018-07-11,294.0686
2018-07-12,289.4117
2018-07-13,287.7928
2018-07-14,293.1454
2018-07-15,286.6984
2018-07-16,284.5941
2018-07-17,284.5599
2018-07-18,288.9378
2018-07-19,288.5778
2018-07-20,286.6892
2018-07-21,286.0438
2018-07-22,289.9905
2018-07-23,284.8559
2018-07-24,283.4703
2018-07-25,284.4138
2018-07-26,283.3022
2018-07-27,281.2284
2018-07-28,282.5153
2018-07-29,282.8249
2018-07-30,283.3774
2018-07-31,286.9569
2018-08-01,286.3298
2018-08-02,282.7167
2018-08-03,290.3792
2018-08-04,288.9815
2018-08-05,286.0307
2018-08-06,286.0916
2018-08-07,286.2074
2018-08-08,288.4759
2018-08-09,286.6158
2018-08-10,288.1947
2018-08-11,289.1396
2018-08-12,294.6146
2018-08-13,295.5404
2018-08-14,284.7746
2018-08-15,284.1510
2018-08-16,286.6612
2018-08-17,286.7331
2018-08-18,290.0793
2018-08-19,287.8310
2018-08-20,281.3365
2018-08-21,282.5086
2018-08-22,282.2257
2018-08-23,289.1716
2018-08-24,288.6538
2018-08-25,287.6305
2018-08-26,284.9506
2018-08-27,282.6934
2018-08-28,280.8184
2018-08-29,279.0688
2018-08-30,286.3955
2018-08-31,287.5502
2018-09-01,281.4457
2018-09-02,284.9670
2018-09-03,282.3460
2018-09-04,288.7434
2018-09-05,282.0688
2018-09-06,284.1921
2018-09-07,286.3196
2018-09-08,287.4336
2018-09-09,288.0997
2018-09-10,284.7545
2018-09-11,289.0995
2018-09-12,283.4006
2018-09-13,287.2358
2018-09-14,283.6740
2018-09-15,286.7357
2018-09-16,292.6880
2018-09-17,283.1612
2018-09-18,279.7758
2018-09-19,282.3253
2018-09-20,281.2943
2018-09-21,274.5506
2018-09-22,279.2185
2018-09-23,279.8523
2018-09-24,280.4321
2018-09-25,278.4548
2018-09-26,274.5097
2018-09-27,279.6337
2018-09-28,274.0785
2018-09-29,275.3739
2018-09-30,276.2267
2018-10-01,276.1613
2018-10-02,279.9700
2018-10-03,279.8578
2018-10-04,272.0627
2018-10-05,275.1468
2018-10-06,272.9683
2018-10-07,274.2441
2018-10-08,273.6901
2018-10-09,273.7653
2018-10-10,272.2167
2018-10-11,271.6378
2018-10-12,271.0997
2018-10-13,276.6478
2018-10-14,271.9979
2018-10-15,270.0873
2018-10-16,275.7650
2018-10-17,273.3809
2018-10-18,276.6842
2018-10-19,278.7987
2018-10-20,273.9170
2018-10-21,275.2530
2018-10-22,274.2872
2018-10-23,271.7453
2018-10-24,277.0549
2018-10-25,279.1091
2018-10-26,277.7143
2018-10-27,276.2901
2018-10-28,273.5340
2018-10-29,276.3108
2018-10-30,272.7659
2018-10-31,273.3923
2018-11-01,273.0096
2018-11-02,274.2321
2018-11-03,272.6322
2018-11-04,272.7466
2018-11-05,273.7053
2018-11-06,271.3681
2018-11-07,270.2461
2018-11-08,269.9530
2018-11-09,267.6371
2018-11-10,268.8168
2018-11-11,270.6295
2018-11-12,270.1877
2018-11-13,268.8738
2018-11-14,271.1059
2018-11-15,274.5380
2018-11-16,272.6458
2018-11-17,267.7609
2018-11-18,267.4282
2018-11-19,268.8889
2018-11-20,269.4285
2018-11-21,269.9952
2018-11-22,270.4243
2018-11-23,272.1110
2018-11-24,271.5114
2018-11-25,269.2197
2018-11-26,267.6273
2018-11-27,268.0384
2018-11-28,271.4623
2018-11-29,274.0903
2018-11-30,273.9257
2018-12-01,273.2061
2018-12-02,269.9499
2018-12-03,270.2939
2018-12-04,270.8429
2018-12-05,269.2631
2018-12-06,267.1772
2018-12-07,267.6499
2018-12-08,266.1191
2018-12-09,266.2544
2018-12-10,267.9351
2018-12-11,269.2261
2018-12-12,268.6946
2018-12-13,272.9339
2018-12-14,271.7571
2018-12-15,271.0213
2018-12-16,
2018-12-17,270.8218
2018-12-18,272.0980
2018-12-19,274.6802
2018-12-20,272.0920
2018-12-21,271.2758
2018-12-22,271.4281
2018-12-23,270.4288
2018-12-24,269.6312
2018-12-25,269.6347
2018-12-26,269.1651
2018-12-27,270.8257
2018-12-28,270.8407
2018-12-29,268.9639
2018-12-30,272.4451
2018-12-31,269.6385
2019-01-01,267.8993
2019-01-02,269.4612
2019-01-03,272.2657
2019-01-04,273.1480
2019-01-05,271.1228
2019-01-06,269.5045
2019-01-07,273.7628
2019-01-08,269.4315
2019-01-09,265.2784
2019-01-10,266.2155
2019-01-11,268.2629
2019-01-12,265.7235
2019-01-13,267.3729
2019-01-14,268.1609
2019-01-15,267.4819
2019-01-16,266.9031
2019-01-17,266.3825
2019-01-18,266.1213
2019-01-19,265.9782
2019-01-20,266.4383
2019-01-21,267.0177
2019-01-22,267.2179
2019-01-23,267.3723
2019-01-24,267.1261
2019-01-25,266.9398
2019-01-26,267.9169
2019-01-27,270.3426
2019-01-28,265.7238
2019-01-29,265.1644
2019-01-30,263.6577
2019-01-31,
2019-02-01,266.2399
2019-02-02,269.4739
2019-02-03,268.2168
2019-02-04,267.1231
2019-02-05,265.9211
2019-02-06,265.2718
2019-02-07,265.5776
2019-02-08,264.4110
2019-02-09,264.0639
2019-02-10,265.3421
2019-02-11,265.4421
2019-02-12,267.4616
2019-02-13,266.7811
2019-02-14,266.9782
2019-02-15,265.9228
2019-02-16,266.1960
2019-02-17,267.1950
2019-02-18,265.8153
2019-02-19,266.0363
2019-02-20,
2019-02-21,268.6745
2019-02-22,267.0220
2019-02-23,269.0370
2019-02-24,268.7095
2019-02-25,
2019-02-26,
2019-02-27,
2019-02-28,267.9882
2019-03-01,268.0462
2019-03-02,
2019-03-03,
2019-03-04,
2019-03-05,
2019-03-06,
2019-03-07,
2019-03-08,
2019-03-09,269.5853
2019-03-10,269.4013
2019-03-11,
2019-03-12,
2019-03-13,277.5601
2019-03-14,278.3720
2019-03-15,
2019-03-16,
2019-03-17,
2019-03-18,
2019-03-19,
2019-03-20,
2019-03-21,268.9320
2019-03-22,267.8061
2019-03-23,271.1201
2019-03-24,272.8563
2019-03-25,271.5072
2019-03-26,273.5527
2019-03-27,275.0677
2019-03-28,272.0455
2019-03-29,269.9110
2019-03-30,269.5164
2019-03-31,272.6668
2019-04-01,270.9966
2019-04-02,271.3734
2019-04-03,269.9840
2019-04-04,272.6796
2019-04-05,274.1039
2019-04-06,274.2804
2019-04-07,273.9366
2019-04-08,274.6535
2019-04-09,273.3484
2019-04-10,271.7859
2019-04-11,271.5733
2019-04-12,273.3605
2019-04-13,270.9045
2019-04-14,271.3952
2019-04-15,273.0610
2019-04-16,272.1074
2019-04-17,273.9394
2019-04-18,271.9802
2019-04-19,273.6376
2019-04-20,279.0058
2019-04-21,277.2476
2019-04-22,274.3171
2019-04-23,275.1136
2019-04-24,279.6609
2019-04-25,275.9894
2019-04-26,273.1885
2019-04-27,274.5445
2019-04-28,274.6843
2019-04-29,272.2259
2019-04-30,271.9159
2019-05-01,272.6518
2019-05-02,270.6807
2019-05-03,275.3790
2019-05-04,276.7519
2019-05-05,274.5360
2019-05-06,272.6076
2019-05-07,273.6207
2019-05-08,275.6932
2019-05-09,273.3226
2019-05-10,274.1606
2019-05-11,277.8895
2019-05-12,277.0034
2019-05-13,280.4337
2019-05-14,282.5278
2019-05-15,281.9714
2019-05-16,283.3189
2019-05-17,278.7288
2019-05-18,274.6859
2019-05-19,274.7525
2019-05-20,274.1687
2019-05-21,277.0900
2019-05-22,277.4444
2019-05-23,276.3883
2019-05-24,278.3476
2019-05-25,276.0873
2019-05-26,279.0927
2019-05-27,280.3026
2019-05-28,277.0740
2019-05-29,281.4212
2019-05-30,286.4366
2019-05-31,286.8081
2019-06-01,279.8823
2019-06-02,282.1027
2019-06-03,287.5608
2019-06-04,289.6883
2019-06-05,283.8671
2019-06-06,286.0108
2019-06-07,293.2375
2019-06-08,287.6877
2019-06-09,279.5022
2019-06-10,281.0366
2019-06-11,283.5030
2019-06-12,279.8393
2019-06-13,284.5307
2019-06-14,287.1871
2019-06-15,286.6420
2019-06-16,283.0664
2019-06-17,282.1772
2019-06-18,282.0236
2019-06-19,285.1694
2019-06-20,284.3149
2019-06-21,284.5158
2019-06-22,281.2829
2019-06-23,282.8837
2019-06-24,284.8317
2019-06-25,282.9872
2019-06-26,284.9524
2019-06-27,289.1370
2019-06-28,289.6019
2019-06-29,295.2672
2019-06-30,289.6930
2019-07-01,287.5132
2019-07-02,288.6598
2019-07-03,286.9277
2019-07-04,284.6953
2019-07-05,286.4516
2019-07-06,285.1069
2019-07-07,288.2389
2019-07-08,293.0587
2019-07-09,286.6384
2019-07-10,285.5786
2019-07-11,285.5919
2019-07-12,290.7296
2019-07-13,289.2695
2019-07-14,292.3135
2019-07-15,294.2594
2019-07-16,288.1505
2019-07-17,288.7419
2019-07-18,287.4614
2019-07-19,288.8429
2019-07-20,284.9589
2019-07-21,283.6117
2019-07-22,283.0153
2019-07-23,285.4367
2019-07-24,289.7134
2019-07-25,292.1464
2019-07-26,285.6376
2019-07-27,285.4041
2019-07-28,290.5538
2019-07-29,285.1403
2019-07-30,281.8752
2019-07-31,289.9128
2019-08-01,291.6519
2019-08-02,290.9726
2019-08-03,290.6863
2019-08-04,291.6022
2019-08-05,287.7432
2019-08-06,285.9629
2019-08-07,287.3888
2019-08-08,279.9541
2019-08-09,285.1032
2019-08-10,287.8549
2019-08-11,289.7774
2019-08-12,285.1474
2019-08-13,284.3384
2019-08-14,281.9191
2019-08-15,284.0483
2019-08-16,282.8396
2019-08-17,285.9769
2019-08-18,279.1642
2019-08-19,285.0282
2019-08-20,289.4271
2019-08-21,281.4162
2019-08-22,283.7114
2019-08-23,287.7679
2019-08-24,291.1739
2019-08-25,289.4228
2019-08-26,284.6970
2019-08-27,282.1769
2019-08-28,279.2532
2019-08-29,282.5547
2019-08-30,279.0407
2019-08-31,283.0576
2019-09-01,287.6684
2019-09-02,286.0616
2019-09-03,283.8863
2019-09-04,278.2661
2019-09-05,288.2100
2019-09-06,282.8480
2019-09-07,280.4082
2019-09-08,278.4732
2019-09-09,284.3611
2019-09-10,281.5209
2019-09-11,282.8286
2019-09-12,281.0938
2019-09-13,278.0734
2019-09-14,279.3273
2019-09-15,282.0613
2019-09-16,285.9657
2019-09-17,291.1519
2019-09-18,287.8006
2019-09-19,283.5757
2019-09-20,292.6074
2019-09-21,283.9652
2019-09-22,277.4929
2019-09-23,278.8527
2019-09-24,284.1119
2019-09-25,278.1091
2019-09-26,277.8173
2019-09-27,278.8723
2019-09-28,275.3076
2019-09-29,276.8397
2019-09-30,277.7933
2019-10-01,274.4270
2019-10-02,275.9759
2019-10-03,271.5945
2019-10-04,276.1388
2019-10-05,276.8565
2019-10-06,276.1494
2019-10-07,275.3468
2019-10-08,278.2426
2019-10-09,278.3557
2019-10-10,272.0171
2019-10-11,268.8523
2019-10-12,269.8873
2019-10-13,271.8438
2019-10-14,270.6391
2019-10-15,275.2718
2019-10-16,273.8187
2019-10-17,272.9458
2019-10-18,277.0019
2019-10-19,273.9650
2019-10-20,271.6870
2019-10-21,271.8043
2019-10-22,270.6015
2019-10-23,270.9089
2019-10-24,270.8207
2019-10-25,272.2670
2019-10-26,276.9874
2019-10-27,270.4580
2019-10-28,269.6214
2019-10-29,268.7550
2019-10-30,269.8397
2019-10-31,269.4418
2019-11-01,274.5153
2019-11-02,272.1817
2019-11-03,273.3102
2019-11-04,272.9168
2019-11-05,268.3442
2019-11-06,270.2637
2019-11-07,266.1675
2019-11-08,269.3664
2019-11-09,274.4434
2019-11-10,269.4660
2019-11-11,267.5512
2019-11-12,267.0288
2019-11-13,272.7381
2019-11-14,268.9288
2019-11-15,273.1726
2019-11-16,274.0967
2019-11-17,274.7453
2019-11-18,275.9270
2019-11-19,273.6189
2019-11-20,274.2456
2019-11-21,270.5039
2019-11-22,270.1786
2019-11-23,272.7559
2019-11-24,274.4005
2019-11-25,274.2483
2019-11-26,271.8383
2019-11-27,270.2653
2019-11-28,269.3595
2019-11-29,270.7170
2019-11-30,271.2640
2019-12-01,272.0985
2019-12-02,271.6378
2019-12-03,272.6063
2019-12-04,272.7835
2019-12-05,271.5535
2019-12-06,270.5926
2019-12-07,272.3835
2019-12-08,272.7352
2019-12-09,268.7302
2019-12-10,269.0621
2019-12-11,268.1837
2019-12-12,269.1432
2019-12-13,270.5535
2019-12-14,268.2319
2019-12-15,268.9588
2019-12-16,269.6212
2019-12-17,269.9684
2019-12-18,269.7774
2019-12-19,270.3652
2019-12-20,270.4361
2019-12-21,272.0908
2019-12-22,272.8079
2019-12-23,272.9605
2019-12-24,270.9552
2019-12-25,271.3242
2019-12-26,270.3891
2019-12-27,268.9120
2019-12-28,264.6733
2019-12-29,269.9043
2019-12-30,267.0743
2019-12-31,264.8652
2020-01-01,274.5222
2020-01-02,275.8540
2020-01-03,272.7871
2020-01-04,269.1544
2020-01-05,275.0760
2020-01-06,267.5326
2020-01-07,270.3246
2020-01-08,267.7996
2020-01-09,269.2952
2020-01-10,265.2503
2020-01-11,265.0984
2020-01-12,266.2913
2020-01-13,266.3370
2020-01-14,266.1505
2020-01-15,264.3175
2020-01-16,264.3510
2020-01-17,265.6030
2020-01-18,264.7286
2020-01-19,264.3745
2020-01-20,264.8287
2020-01-21,266.8440
2020-01-22,268.4546
2020-01-23,270.4894
2020-01-24,269.4497
2020-01-25,271.4761
2020-01-26,274.5334
2020-01-27,271.8123
2020-01-28,271.3936
2020-01-29,268.4798
2020-01-30,269.0475
2020-01-31,267.2587
2020-02-01,271.8761
2020-02-02,276.9311
2020-02-03,270.7516
2020-02-04,267.8860
2020-02-05,267.1338
2020-02-06,270.6860
2020-02-07,268.1701
2020-02-08,269.0020
2020-02-09,269.6342
2020-02-10,269.2204
2020-02-11,266.8090
2020-02-12,267.1871
2020-02-13,265.3330
2020-02-14,266.1407
2020-02-15,267.6456
2020-02-16,267.4808
2020-02-17,268.0804
2020-02-18,266.5832
2020-02-19,265.5512
2020-02-20,264.6800
2020-02-21,265.9908
2020-02-22,268.3436
2020-02-23,270.1762
2020-02-24,270.3188
2020-02-25,269.3706
2020-02-26,265.9014
2020-02-27,267.2928
2020-02-28,270.0080
2020-02-29,271.0124
2020-03-01,270.9620
2020-03-02,268.5380
2020-03-03,271.0967
2020-03-04,271.4184
2020-03-05,273.0482
2020-03-06,271.7937
2020-03-07,273.1875
2020-03-08,273.1271
2020-03-09,269.7802
2020-03-10,270.8633
2020-03-11,273.3548
2020-03-12,272.7063
2020-03-13,270.8806
2020-03-14,269.8127
2020-03-15,270.8317
2020-03-16,270.8500
2020-03-17,266.8918
2020-03-18,273.1454
2020-03-19,270.8939
2020-03-20,266.2954
2020-03-21,267.6033
2020-03-22,268.7446
2020-03-23,270.1196
2020-03-24,273.5332
2020-03-25,272.5877
2020-03-26,272.5172
2020-03-27,273.2892
2020-03-28,271.4851
2020-03-29,272.0583
2020-03-30,271.9668
2020-03-31,273.2570
2020-04-01,272.0420
2020-04-02,269.4710
2020-04-03,270.3944
2020-04-04,267.9826
2020-04-05,270.6576
2020-04-06,274.0460
2020-04-07,272.9461
2020-04-08,271.6333
2020-04-09,270.6742
2020-04-10,271.8014
2020-04-11,272.4253
2020-04-12,270.3890
2020-04-13,269.3491
2020-04-14,268.1431
2020-04-15,268.9563
2020-04-16,270.2055
2020-04-17,270.9517
2020-04-18,273.7199
2020-04-19,271.0765
2020-04-20,273.3358
2020-04-21,273.1261
2020-04-22,275.2571
2020-04-23,276.4014
2020-04-24,273.7970
2020-04-25,274.1059
2020-04-26,274.8908
2020-04-27,274.2344
2020-04-28,277.9523
2020-04-29,275.0640
2020-04-30,277.3892
2020-05-01,281.5525
2020-05-02,278.0782
2020-05-03,275.8553
2020-05-04,276.3963
2020-05-05,273.2699
2020-05-06,272.9978
2020-05-07,276.1489
2020-05-08,271.9434
2020-05-09,275.6456
2020-05-10,271.9569
2020-05-11,271.2384
2020-05-12,272.1659
2020-05-13,277.1651
2020-05-14,276.0835
2020-05-15,274.7821
2020-05-16,278.0610
2020-05-17,277.3423
2020-05-18,281.2675
2020-05-19,285.3648
2020-05-20,288.6637
2020-05-21,288.4881
2020-05-22,285.1711
2020-05-23,286.7605
2020-05-24,283.7579
2020-05-25,282.4821
2020-05-26,281.9105
2020-05-27,284.3714
2020-05-28,282.2161
2020-05-29,278.3961
2020-05-30,280.2407
2020-05-31,282.9998
2020-06-01,291.1365
2020-06-02,287.7090
2020-06-03,283.9141
2020-06-04,283.3634
2020-06-05,281.1678
2020-06-06,286.3049
2020-06-07,287.1628
2020-06-08,285.4667
2020-06-09,283.3689
2020-06-10,280.8107
2020-06-11,281.8629
2020-06-12,284.5704
2020-06-13,287.5291
2020-06-14,293.6863
2020-06-15,291.9902
2020-06-16,289.8213
2020-06-17,291.6675
2020-06-18,286.8042
2020-06-19,282.2991
2020-06-20,284.7458
2020-06-21,282.1219
2020-06-22,283.2987
2020-06-23,281.9957
2020-06-24,286.7524
2020-06-25,291.3559
2020-06-26,288.7340
2020-06-27,289.9117
2020-06-28,294.4636
2020-06-29,292.1189
2020-06-30,290.3869
2020-07-01,284.6854
2020-07-02,288.8944
2020-07-03,290.0176
2020-07-04,291.3802
2020-07-05,291.4434
2020-07-06,289.8519
2020-07-07,287.6592
2020-07-08,285.3375
2020-07-09,286.5151
2020-07-10,286.0117
2020-07-11,286.7822
2020-07-12,286.8741
2020-07-13,290.2068
2020-07-14,283.0058
2020-07-15,285.2154
2020-07-16,285.5770
2020-07-17,289.9463
2020-07-18,287.5205
2020-07-19,285.3832
2020-07-20,284.3160
2020-07-21,283.9936
2020-07-22,285.7591
2020-07-23,293.1192
2020-07-24,296.2102
2020-07-25,291.2875
2020-07-26,285.9418
2020-07-27,285.6615
2020-07-28,285.5891
2020-07-29,287.1005
2020-07-30,288.2201
2020-07-31,291.4080
2020-08-01,286.9982
2020-08-02,284.4252
2020-08-03,282.9497
2020-08-04,285.3602
2020-08-05,286.9746
2020-08-06,286.8904
2020-08-07,292.0756
2020-08-08,288.8761
2020-08-09,291.0358
2020-08-10,282.1291
2020-08-11,285.8702
2020-08-12,289.1216
2020-08-13,294.5080
2020-08-14,288.1514
2020-08-15,281.3453
2020-08-16,284.2893
2020-08-17,284.3599
2020-08-18,289.2829
2020-08-19,291.8482
2020-08-20,291.5217
2020-08-21,291.2978
2020-08-22,289.3361
2020-08-23,290.5011
2020-08-24,285.9125
2020-08-25,289.6196
2020-08-26,292.0204
2020-08-27,288.3099
2020-08-28,286.5617
2020-08-29,280.8729
2020-08-30,287.3837
2020-08-31,278.8193
2020-09-01,280.9797
2020-09-02,281.7892
2020-09-03,282.0998
2020-09-04,280.8950
2020-09-05,281.9028
2020-09-06,287.7276
2020-09-07,280.6063
2020-09-08,273.7339
2020-09-09,274.0812
2020-09-10,278.4631
2020-09-11,278.9942
2020-09-12,282.9657
2020-09-13,282.7015
2020-09-14,280.9275
2020-09-15,285.3171
2020-09-16,282.9084
2020-09-17,280.9170
2020-09-18,280.8530
2020-09-19,284.4891
2020-09-20,288.6219
2020-09-21,287.3016
2020-09-22,283.4518
2020-09-23,286.7523
2020-09-24,283.6019
2020-09-25,286.9317
2020-09-26,285.5971
2020-09-27,281.5964
2020-09-28,281.1887
2020-09-29,282.7990
2020-09-30,281.5186
2020-10-01,277.9998
2020-10-02,276.7023
2020-10-03,279.4198
2020-10-04,276.7411
2020-10-05,284.1858
2020-10-06,282.6494
2020-10-07,283.2437
2020-10-08,279.4545
2020-10-09,283.1659
2020-10-10,279.0393
2020-10-11,285.1972
2020-10-12,278.2277
2020-10-13,276.1093
2020-10-14,279.7279
2020-10-15,272.9416
2020-10-16,274.1213
2020-10-17,273.7353
2020-10-18,270.5838
2020-10-19,271.5240
2020-10-20,273.0548
2020-10-21,270.1722
2020-10-22,270.0594
2020-10-23,268.1061
2020-10-24,266.2194
2020-10-25,267.6448
2020-10-26,266.1962
2020-10-27,266.3243
2020-10-28,275.2344
2020-10-29,272.2980
2020-10-30,274.9014
2020-10-31,277.5523
2020-11-01,271.6564
2020-11-02,275.6467
2020-11-03,278.6238
2020-11-04,276.5355
2020-11-05,277.0395
2020-11-06,279.8320
2020-11-07,275.9111
2020-11-08,280.2229
2020-11-09,271.6585
2020-11-10,268.8326
2020-11-11,270.1188
2020-11-12,268.8003
2020-11-13,268.1852
2020-11-14,272.7776
2020-11-15,272.8203
2020-11-16,272.2122
2020-11-17,270.4394
2020-11-18,274.0629
2020-11-19,275.9601
2020-11-20,272.0970
2020-11-21,268.9490
2020-11-22,271.7686
2020-11-23,269.1403
2020-11-24,273.6660
2020-11-25,270.8642
2020-11-26,274.1067
2020-11-27,269.1828
2020-11-28,272.8614
2020-11-29,273.0134
2020-11-30,268.4822
2020-12-01,270.8258
2020-12-02,273.8616
2020-12-03,272.4396
2020-12-04,272.6030
2020-12-05,272.5258
2020-12-06,272.1835
2020-12-07,271.9357
2020-12-08,275.1757
2020-12-09,274.4467
2020-12-10,275.6381
2020-12-11,271.2645
2020-12-12,271.8871
2020-12-13,270.1744
2020-12-14,265.8032
2020-12-15,268.2800
2020-12-16,270.5334
2020-12-17,269.1365
2020-12-18,272.9107
2020-12-19,267.0101
2020-12-20,271.2409
2020-12-21,274.3828
2020-12-22,273.6012
2020-12-23,269.5279
2020-12-24,267.9405
2020-12-25,269.1885
2020-12-26,267.3675
2020-12-27,270.6995
2020-12-28,268.9350
2020-12-29,267.1456
2020-12-30,270.4299
2020-12-31,269.5810
2021-01-01,270.4442
2021-01-02,271.0001
2021-01-03,272.2394
2021-01-04,275.8179
2021-01-05,269.9231
2021-01-06,272.5417
2021-01-07,272.9222
2021-01-08,273.5339
2021-01-09,273.6770
2021-01-10,270.2037
2021-01-11,270.9371
2021-01-12,271.3482
2021-01-13,272.9054
2021-01-14,275.0434
2021-01-15,271.5988
2021-01-16,270.0707
2021-01-17,270.2426
2021-01-18,270.7378
2021-01-19,270.6679
2021-01-20,271.7316
2021-01-21,269.8647
2021-01-22,266.6127
2021-01-23,266.6278
2021-01-24,264.6682
2021-01-25,267.7302
2021-01-26,266.0030
2021-01-27,265.7964
2021-01-28,266.6868
2021-01-29,267.9474
2021-01-30,270.2760
2021-01-31,268.3873
2021-02-01,268.6906
2021-02-02,270.5184
2021-02-03,272.0783
2021-02-04,267.3048
2021-02-05,265.6242
2021-02-06,264.0997
2021-02-07,263.9460
2021-02-08,263.6298
2021-02-09,263.4402
2021-02-10,263.4601
2021-02-11,263.6238
2021-02-12,
2021-02-13,
