# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit m3/m3
date,SM-AMSR2-C1-DESC_V5.0_1000
2016-01-18,0.2401
2016-01-19,0.2332
2016-01-20,0.2134
2016-01-21,0.2258
2016-01-22,0.2115
2016-01-23,0.2401
2016-01-24,0.2224
2016-01-25,0.2107
2016-01-26,0.2245
2016-01-27,0.2371
2016-01-28,0.2506
2016-01-29,0.2809
2016-01-30,0.2501
2016-01-31,0.2286
2016-02-01,0.2203
2016-02-02,0.2264
2016-02-03,0.2236
2016-02-04,0.2298
2016-02-05,0.2237
2016-02-06,0.2339
2016-02-07,0.2745
2016-02-08,0.2381
2016-02-09,0.2371
2016-02-10,0.2361
2016-02-11,0.2370
2016-02-12,0.2176
2016-02-13,0.2346
2016-02-14,0.2521
2016-02-15,0.2365
2016-02-16,0.2529
2016-02-17,0.2427
2016-02-18,0.2862
2016-02-19,0.3191
2016-02-20,0.3487
2016-02-21,0.2898
2016-02-22,0.2443
2016-02-23,0.2680
2016-02-24,0.2458
2016-02-25,0.2482
2016-02-26,0.2497
2016-02-27,0.2815
2016-02-28,0.2988
2016-02-29,0.2688
2016-03-01,0.2499
2016-03-02,0.2531
2016-03-03,0.2524
2016-03-04,0.2473
2016-03-05,0.2481
2016-03-06,0.3099
2016-03-07,0.3270
2016-03-08,0.3647
2016-03-09,0.2878
2016-03-10,0.2726
2016-03-11,0.3564
2016-03-12,0.3275
2016-03-13,0.3575
2016-03-14,0.3345
2016-03-15,0.3179
2016-03-16,0.3315
2016-03-17,0.3171
2016-03-18,0.2965
2016-03-19,0.2829
2016-03-20,0.2893
2016-03-21,0.2857
2016-03-22,0.2956
2016-03-23,0.2839
2016-03-24,0.2703
2016-03-25,0.3093
2016-03-26,0.2592
2016-03-27,0.2759
2016-03-28,0.2901
2016-03-29,0.3077
2016-03-30,0.3209
2016-03-31,0.3268
2016-04-01,0.3044
2016-04-02,0.2946
2016-04-03,0.2946
2016-04-04,0.2658
2016-04-05,0.2757
2016-04-06,0.2901
2016-04-07,0.2999
2016-04-08,0.2736
2016-04-09,0.2654
2016-04-10,0.2549
2016-04-11,0.2470
2016-04-12,0.2446
2016-04-13,0.2463
2016-04-14,0.2558
2016-04-15,0.2813
2016-04-16,0.3344
2016-04-17,0.3807
2016-04-18,0.4139
2016-04-19,0.3881
2016-04-20,0.3611
2016-04-21,0.3339
2016-04-22,0.2899
2016-04-23,0.2713
2016-04-24,0.2788
2016-04-25,0.3934
2016-04-26,0.3857
2016-04-27,0.3831
2016-04-28,0.3312
2016-04-29,0.3120
2016-04-30,0.2935
2016-05-01,0.2811
2016-05-02,0.2471
2016-05-03,0.2422
2016-05-04,0.2157
2016-05-05,0.2159
2016-05-06,0.1962
2016-05-07,0.1906
2016-05-08,0.1766
2016-05-09,0.1823
2016-05-10,0.2308
2016-05-11,0.2825
2016-05-12,0.2484
2016-05-13,0.2612
2016-05-14,0.2396
2016-05-15,0.2102
2016-05-16,0.2059
2016-05-17,0.1822
2016-05-18,0.1693
2016-05-19,0.1742
2016-05-20,0.1747
2016-05-21,0.1688
2016-05-22,0.1765
2016-05-23,0.2594
2016-05-24,0.2118
2016-05-25,0.2218
2016-05-26,0.2918
2016-05-27,0.2627
2016-05-28,0.2409
2016-05-29,0.2773
2016-05-30,0.2113
2016-05-31,0.3198
2016-06-01,0.3353
2016-06-02,0.2852
2016-06-03,0.2528
2016-06-04,0.2677
2016-06-05,0.2190
2016-06-06,0.2024
2016-06-07,0.1895
2016-06-08,0.1924
2016-06-09,0.1813
2016-06-10,0.2349
2016-06-11,0.1979
2016-06-12,0.2429
2016-06-13,0.2071
2016-06-14,0.2035
2016-06-15,0.2632
2016-06-16,0.2234
2016-06-17,0.2301
2016-06-18,0.2042
2016-06-19,0.2270
2016-06-20,0.1760
2016-06-21,0.1700
2016-06-22,0.2380
2016-06-23,0.2150
2016-06-24,0.1944
2016-06-25,0.2018
2016-06-26,0.1792
2016-06-27,0.1646
2016-06-28,0.1632
2016-06-29,0.1520
2016-06-30,0.1903
2016-07-01,0.1575
2016-07-02,0.1597
2016-07-03,0.1752
2016-07-04,0.1851
2016-07-05,0.1472
2016-07-06,0.1686
2016-07-07,0.2152
2016-07-08,0.2134
2016-07-09,0.1747
2016-07-10,0.2096
2016-07-11,0.2090
2016-07-12,0.2526
2016-07-13,0.2100
2016-07-14,0.2068
2016-07-15,0.2096
2016-07-16,0.1979
2016-07-17,0.2212
2016-07-18,0.2046
2016-07-19,0.2028
2016-07-20,0.1876
2016-07-21,0.1801
2016-07-22,0.1781
2016-07-23,0.1745
2016-07-24,0.1985
2016-07-25,0.2021
2016-07-26,0.1875
2016-07-27,0.1912
2016-07-28,0.1990
2016-07-29,0.1983
2016-07-30,0.1959
2016-07-31,0.1847
2016-08-01,0.1792
2016-08-02,0.1859
2016-08-03,0.1833
2016-08-04,0.1882
2016-08-05,0.1818
2016-08-06,0.1683
2016-08-07,0.1558
2016-08-08,0.1798
2016-08-09,0.1596
2016-08-10,0.1921
2016-08-11,0.2634
2016-08-12,0.1983
2016-08-13,0.2251
2016-08-14,0.1868
2016-08-15,0.1800
2016-08-16,0.1882
2016-08-17,0.1888
2016-08-18,0.1504
2016-08-19,0.1990
2016-08-20,0.2253
2016-08-21,0.2101
2016-08-22,0.1755
2016-08-23,0.1728
2016-08-24,0.1653
2016-08-25,0.1647
2016-08-26,0.1679
2016-08-27,0.1768
2016-08-28,0.1901
2016-08-29,0.1778
2016-08-30,0.1677
2016-08-31,0.1724
2016-09-01,0.1752
2016-09-02,0.1788
2016-09-03,0.1689
2016-09-04,0.1646
2016-09-05,0.3011
2016-09-06,0.2555
2016-09-07,0.2236
2016-09-08,0.2981
2016-09-09,0.2710
2016-09-10,0.2734
2016-09-11,0.2632
2016-09-12,0.2268
2016-09-13,0.2236
2016-09-14,0.2189
2016-09-15,0.2160
2016-09-16,0.2730
2016-09-17,0.2643
2016-09-18,0.2456
2016-09-19,0.2101
2016-09-20,0.1921
2016-09-21,0.2237
2016-09-22,0.2242
2016-09-23,0.2388
2016-09-24,0.3188
2016-09-25,0.2855
2016-09-26,0.2854
2016-09-27,0.2586
2016-09-28,0.2410
2016-09-29,0.2296
2016-09-30,0.2139
2016-10-01,0.2228
2016-10-02,0.2184
2016-10-03,0.2052
2016-10-04,0.2738
2016-10-05,0.2905
2016-10-06,0.2923
2016-10-07,0.2927
2016-10-08,0.2770
2016-10-09,0.2726
2016-10-10,0.2608
2016-10-11,0.2445
2016-10-12,0.2619
2016-10-13,0.2660
2016-10-14,0.2579
2016-10-15,0.2415
2016-10-16,0.2304
2016-10-17,0.2353
2016-10-18,0.2582
2016-10-19,0.2620
2016-10-20,0.2646
2016-10-21,0.2545
2016-10-22,0.2457
2016-10-23,0.2563
2016-10-24,0.2394
2016-10-25,0.2310
2016-10-26,0.2793
2016-10-27,0.2687
2016-10-28,0.2668
2016-10-29,0.2549
2016-10-30,0.2794
2016-10-31,0.2572
2016-11-01,0.2852
2016-11-02,0.2737
2016-11-03,0.2805
2016-11-04,0.2753
2016-11-05,0.2679
2016-11-06,0.2621
2016-11-07,0.2487
2016-11-08,0.2574
2016-11-09,0.2630
2016-11-10,0.2451
2016-11-11,0.2459
2016-11-12,0.2562
2016-11-13,0.2537
